track__valence,track__tempo,track__speechiness,track__danceability,track__liveness,velocity,median_popularity,mean_popularity,std_popularity,trend,retrieval_frequency,current_popularity
0.338,115.94,0.033,0.53,0.133,0.0,89.0,89.225,0.4175823272122517,-1,0,89
0.295,115.842,0.0427,0.645,0.074,0.0,83.0,83.13235294117646,0.820767427198578,-1,0,82
0.655,119.992,0.042,0.727,0.225,0.0,91.0,90.4,0.8,-1,0,89
0.314,140.515,0.275,0.477,0.065,-0.01098901098901099,92.0,91.68571428571428,0.5221619109284876,-1,0,90
0.128,161.877,0.0481,0.417,0.191,0.0,85.0,84.57142857142857,0.49487165930539356,-1,0,84
0.242,159.92,0.0337,0.561,0.104,0.0,91.0,90.65957446808511,0.4738522861982997,-1,0,90
0.738,114.902,0.0532,0.75,0.108,0.0,16.0,15.428571428571429,2.632605599951873,-1,0,11
0.945,124.987,0.0643,0.893,0.0632,0.0,90.0,89.71153846153847,0.7926716863663442,-1,0,88
0.219,105.029,0.0603,0.472,0.14,0.0,88.0,88.13533834586467,0.7926538169289293,-1,0,87
0.64,90.969,0.0282,0.646,0.212,0.0,86.0,86.08163265306122,1.234483031415234,-1,0,84
0.337,177.937,0.0368,0.411,0.11,0.0,88.0,87.65714285714286,0.47466422073817577,-1,0,87
0.912,159.982,0.0584,0.689,0.0707,0.0,91.0,91.06870229007633,0.8120357952349436,-1,0,90
0.281,192.004,0.0308,0.504,0.0961,0.0,88.0,87.44262295081967,0.6900841042573505,-1,0,86
0.214,101.061,0.0776,0.898,0.141,0.0,93.0,92.6,1.019803902718557,-1,0,91
0.37,126.089,0.0551,0.875,0.125,0.0,88.0,87.97142857142858,0.970587871512173,-1,0,86
0.531,130.047,0.126,0.802,0.101,0.0,79.0,77.6,2.0170700108254613,1,0,79
0.554,129.976,0.0309,0.681,0.232,0.0,89.0,89.14285714285714,0.7979565739296538,-1,0,88
0.787,128.027,0.0469,0.924,0.0678,0.0,96.0,95.62295081967213,0.4846473934129338,-1,0,95
0.253,84.999,0.038,0.525,0.135,0.0,87.0,87.45901639344262,0.4983175132318251,-1,0,87
0.211,84.989,0.101,0.582,0.121,0.0,86.0,86.0,0.0,0,0,86
0.747,151.647,0.0447,0.599,0.0826,0.0,88.0,87.93975903614458,0.986039877860729,-1,0,86
0.841,150.069,0.0411,0.669,0.0954,0.0,85.5,85.5,0.9715336077668174,1,0,87
0.19,84.828,0.0442,0.264,0.151,0.0,91.0,90.88,0.5153639490690051,-1,0,90
0.32,126.031,0.0923,0.853,0.0972,0.0,87.0,87.05714285714286,0.5314592925068078,-1,0,86
0.297,94.926,0.0254,0.492,0.203,0.0,89.0,88.46153846153847,1.3076923076923077,-1,0,85
0.691,82.045,0.0635,0.786,0.121,0.0,87.0,86.5,0.6571287406727709,1,0,87
0.816,111.004,0.0321,0.749,0.113,0.0,87.0,87.47272727272727,0.4992556442816721,-1,0,87
0.801,117.896,0.0651,0.664,0.0966,0.0,89.0,88.75,0.4330127018922193,-1,0,88
0.382,81.053,0.0298,0.486,0.0912,0.0,86.0,86.0,0.0,0,0,86
0.889,127.003,0.0683,0.936,0.0582,0.0,86.0,85.79591836734694,1.106190223091237,-1,0,84
0.262,180.098,0.161,0.464,0.363,0.0,92.0,91.72262773722628,1.1055924659821472,-1,0,90
0.209,81.036,0.207,0.892,0.0824,0.0,86.0,85.9504132231405,1.0028986062262741,-1,0,84
0.838,116.034,0.032,0.66,0.193,0.0,94.0,93.6,0.4898979485566356,-1,0,93
0.861,172.638,0.0479,0.61,0.0821,0.0,89.0,89.25263157894737,0.820377590248367,-1,0,88
0.782,173.083,0.0291,0.473,0.19,0.0,85.0,84.73,0.5975784467331465,1,0,85
0.755,122.658,0.0662,0.813,0.0757,0.0,72.0,72.33333333333333,0.6666666666666666,-1,0,71
0.352,160.017,0.0341,0.645,0.0908,0.0,88.0,87.75949367088607,0.8746093503860607,-1,0,86
0.721,112.964,0.064,0.674,0.297,0.0,95.0,95.45360824742268,0.4978431533051397,-1,0,95
0.696,119.944,0.0367,0.851,0.0936,0.0,82.0,82.30379746835443,1.0476547694460032,-1,0,81
0.448,141.512,0.0339,0.606,0.106,0.0,83.0,83.21518987341773,0.6094381325169986,-1,0,82
0.403,98.217,0.0262,0.404,0.0938,0.0,80.0,79.55405405405405,0.49706957183106815,-1,0,79
0.736,209.942,0.563,0.64,0.113,-0.013888888888888888,73.0,73.01612903225806,0.8705195979686214,-1,0,71
0.203,140.06,0.368,0.891,0.133,0.0,79.0,79.3225806451613,0.5615127479202972,-1,0,78
0.58,133.921,0.0434,0.709,0.0585,0.0,68.0,67.69444444444444,0.4606423319938055,-1,0,67
0.46,126.078,0.102,0.871,0.113,0.0,81.0,81.29824561403508,0.7715309974489832,-1,0,80
0.669,99.986,0.0509,0.791,0.0899,-0.011111111111111112,91.0,91.1774193548387,1.00841929240907,-1,0,89
0.627,100.104,0.0929,0.79,0.213,0.0,71.0,71.19444444444444,0.81033067476749,-1,0,70
0.558,136.48,0.101,0.741,0.403,0.0,70.0,69.45161290322581,0.6394912129548067,-1,0,68
0.515,100.002,0.0711,0.931,0.134,0.0,79.0,79.19277108433735,1.3749727824276727,-1,0,77
0.465,94.997,0.0853,0.884,0.0651,0.0,49.0,48.80555555555556,3.2216235075954103,-1,0,42
0.244,172.09,0.0488,0.625,0.375,0.0,84.0,83.69473684210526,0.581715868616762,-1,0,83
0.614,135.07,0.245,0.866,0.0297,0.0,76.0,75.66129032258064,1.149243066278939,-1,0,74
0.311,148.144,0.159,0.594,0.339,0.0,63.0,62.666666666666664,3.0822070014844885,-1,0,57
0.252,112.789,0.189,0.614,0.263,0.0,74.0,73.63888888888889,1.0315247015348412,-1,0,72
0.194,146.003,0.175,0.62,0.269,0.0,81.0,81.16129032258064,0.7868587688806754,-1,0,80
0.886,140.113,0.204,0.882,0.119,0.0,86.0,85.58333333333333,1.0639287779003088,-1,0,84
0.402,127.967,0.0651,0.648,0.14,0.0,50.0,49.83870967741935,3.403951917646353,-1,0,44
0.443,148.035,0.0345,0.527,0.403,0.0,87.0,87.19354838709677,0.7585790978261191,-1,0,86
0.527,145.031,0.274,0.811,0.127,0.0,74.0,74.13888888888889,0.8216777476527244,-1,0,73
0.253,158.105,0.0561,0.65,0.114,0.0,79.0,78.44444444444444,0.7243558228002943,-1,0,77
0.0743,121.964,0.0969,0.781,0.0981,0.0,74.0,74.39344262295081,0.6344918846020863,-1,0,73
0.619,171.829,0.0349,0.566,0.124,0.0,40.0,40.05714285714286,3.0042147264216945,-1,0,34
0.457,122.863,0.0563,0.707,0.138,0.0,76.0,75.90163934426229,0.29780167417352377,1,0,76
0.739,114.935,0.0522,0.756,0.108,0.0,90.0,90.2,0.7855844048495727,-1,0,89
0.704,145.212,0.169,0.624,0.258,0.0,73.0,73.14285714285714,0.832993127835043,-1,0,72
0.497,136.005,0.0322,0.673,0.151,0.0,73.0,72.85714285714286,3.235012538221294,-1,0,66
0.346,121.889,0.26,0.49,0.128,0.0,78.0,77.57142857142857,0.49487165930539356,1,0,78
0.31,119.996,0.0462,0.704,0.159,0.0,85.0,84.61764705882354,0.48596210711347965,-1,0,84
0.844,151.019,0.301,0.788,0.311,0.0,83.0,83.51612903225806,1.1696236250225502,-1,0,82
0.606,104.983,0.0568,0.943,0.0937,0.0,82.0,81.99090909090908,0.8256727785206935,-1,0,81
0.732,99.968,0.174,0.868,0.0901,0.0,80.0,80.1,0.7501514998500455,-1,0,79
0.416,169.982,0.0946,0.628,0.219,0.0,80.0,79.48387096774194,0.5977179402016042,-1,0,78
0.422,141.904,0.0375,0.638,0.113,0.0,83.0,83.21666666666667,0.6853628398317363,-1,0,83
0.134,77.002,0.0298,0.583,0.121,0.0,51.0,51.134328358208954,3.304883416951886,-1,0,45
0.726,120.018,0.0331,0.783,0.347,0.0,26.0,26.032258064516128,1.4100378466912262,-1,0,24
0.136,76.908,0.454,0.522,0.0751,0.0,51.0,49.294117647058826,2.3330037664766987,1,0,51
0.706,139.057,0.201,0.918,0.0615,0.0,81.0,80.86274509803921,0.7926032522120682,-1,0,80
0.808,129.981,0.0995,0.631,0.0639,0.0,79.0,78.88235294117646,0.32218973970892123,1,0,79
0.417,116.049,0.0686,0.825,0.285,-0.015625,65.0,65.08823529411765,0.8867537312753727,-1,0,63
0.646,117.999,0.0668,0.707,0.0322,0.0,32.0,31.38961038961039,1.8315832634093232,-1,0,28
0.153,94.467,0.0322,0.515,0.25,0.0,78.0,77.73529411764706,0.44117647058823534,-1,0,77
0.248,120.048,0.0285,0.594,0.317,0.0,77.0,76.79411764705883,0.4043449142608094,-1,0,76
0.288,132.023,0.0254,0.574,0.128,0.0,33.0,33.016666666666666,0.34115815817431205,-1,0,33
0.599,105.004,0.146,0.948,0.0504,0.0,70.0,69.51948051948052,0.4996203652382167,-1,0,69
0.368,116.931,0.0355,0.755,0.18,0.0,84.0,84.48809523809524,0.4998582565527861,-1,0,84
0.705,150.094,0.237,0.619,0.468,0.0,62.0,62.0,0.0,0,0,62
0.576,77.468,0.0666,0.572,0.339,0.0,35.0,31.0,9.260923597695477,1,0,38
0.382,164.976,0.136,0.592,0.104,0.0,27.0,27.0,0.0,0,0,27
0.0987,115.003,0.0538,0.571,0.121,0.0,21.0,20.615384615384617,0.6249260311258431,1,0,21
0.3,80.046,0.0247,0.557,0.262,0.0,40.0,39.82142857142857,0.38299304624155744,1,0,40
0.318,169.93,0.0357,0.467,0.12,0.0,58.0,58.088235294117645,0.561910975721847,-1,0,57
0.498,81.001,0.1,0.684,0.191,0.0,86.0,86.38333333333334,0.48619840486049404,-1,0,86
0.498,102.991,0.206,0.929,0.105,0.0,66.0,65.52941176470588,0.6523845003770246,-1,0,64
0.323,100.007,0.0485,0.654,0.148,0.0,29.0,29.058823529411764,1.4129896646428604,-1,0,26
0.224,131.007,0.0707,0.719,0.318,0.0,78.0,77.50909090909092,0.4999173485406372,-1,0,77
0.304,128.04,0.0343,0.561,0.371,0.0,87.0,87.01298701298701,0.7643604659512812,-1,0,86
0.418,88.98,0.0391,0.644,0.161,0.0,87.0,86.6470588235294,0.47788461203740945,-1,0,86
0.434,116.028,0.0494,0.813,0.0985,0.0,66.0,66.3529411764706,0.6362737544936452,-1,0,65
0.69,168.955,0.0357,0.686,0.383,0.0,74.0,74.14285714285714,0.6971982094269894,-1,0,73
0.49,96.888,0.062,0.633,0.161,0.0,83.0,83.44086021505376,0.5950036702045989,-1,0,82
0.131,139.614,0.0625,0.418,0.216,0.0,70.0,69.53333333333333,0.49888765156985887,-1,0,69
0.44,99.998,0.0291,0.591,0.113,0.0,75.0,75.0,0.0,0,0,75
0.254,84.039,0.266,0.637,0.156,0.0,85.0,85.05882352941177,0.23529411764705885,-1,0,85
0.199,145.007,0.0529,0.587,0.146,0.0,26.0,25.352941176470587,0.8705087404087496,1,0,26
0.635,111.487,0.0756,0.398,0.443,0.0,82.0,81.8,0.4,-1,0,81
0.646,94.127,0.0562,0.731,0.111,0.0,0.0,0.0,0.0,0,0,0
0.825,139.994,0.0475,0.704,0.0546,0.0,82.0,82.08823529411765,0.8177316926151673,-1,0,81
0.662,173.93,0.0557,0.52,0.311,0.0,31.0,30.62992125984252,1.1139993186662924,-1,0,29
0.824,107.007,0.0428,0.811,0.121,0.0,71.0,71.3529411764706,0.6809315825170721,-1,0,70
0.525,170.01,0.0638,0.565,0.447,0.0,73.0,72.95522388059702,3.4659660229531304,-1,0,67
0.729,136.996,0.0446,0.733,0.122,0.0,74.0,73.55844155844156,0.49657283881312114,-1,0,73
0.793,92.9,0.0652,0.649,0.22,0.0,72.0,71.9,1.044030650891055,-1,0,70
0.496,160.08,0.0775,0.567,0.111,0.0,8.0,8.323529411764707,2.0105689600838352,-1,0,5
0.249,120.968,0.0606,0.73,0.23,0.0,67.0,66.55844155844156,0.49657283881312114,-1,0,66
0.912,133.01,0.241,0.95,0.309,0.0,68.0,68.48051948051948,0.4996203652382167,-1,0,68
0.722,108.966,0.0656,0.836,0.335,0.0,70.0,69.51818181818182,0.6139561456328381,-1,0,68
0.719,101.058,0.0324,0.881,0.0901,0.0,72.0,71.70588235294117,1.2725475089872902,-1,0,70
0.268,169.914,0.0531,0.44,0.141,0.0,78.0,78.12987012987013,0.3361604962479165,-1,0,78
0.446,153.967,0.0501,0.544,0.169,0.0,4.0,3.9607843137254903,0.1941077438551307,1,0,4
0.635,166.084,0.275,0.811,0.0787,0.0,62.0,62.294117647058826,0.7487012977269327,-1,0,61
0.894,149.995,0.0615,0.736,0.0501,0.0,74.0,74.47058823529412,0.4991341984846218,-1,0,73
0.234,98.047,0.0516,0.801,0.0639,0.0,81.0,80.82352941176471,0.5128116404165498,-1,0,80
0.884,96.97,0.31,0.935,0.425,0.0,59.0,58.6764705882353,0.467822756487849,-1,0,58
0.706,90.019,0.107,0.815,0.101,0.0,1.0,1.2352941176470589,0.42418250299576343,1,0,2
0.841,131.43,0.0404,0.768,0.15,0.0,20.0,19.571428571428573,0.6728225375059024,1,0,20
0.653,115.143,0.0599,0.389,0.501,0.0,0.0,0.0,0.0,0,0,0
0.684,116.033,0.0484,0.68,0.661,0.0,67.0,66.8529411764706,0.49303101806588856,-1,0,66
0.457,100.012,0.158,0.874,0.126,-0.015625,65.0,64.58823529411765,0.548669356064048,-1,0,63
0.415,121.932,0.0493,0.695,0.367,0.0,74.0,73.6,0.48989794855663554,-1,0,73
0.555,77.011,0.266,0.728,0.434,0.0,74.0,74.38805970149254,0.5718580316617319,-1,0,73
0.419,81.98,0.0432,0.592,0.103,0.0,60.0,60.470588235294116,0.4991341984846218,-1,0,59
0.338,72.498,0.0358,0.559,0.138,0.0,72.0,71.76470588235294,0.4241825029957635,-1,0,71
0.531,80.87,0.0944,0.761,0.0921,0.0,31.0,30.483870967741936,0.6154446460754488,1,0,31
0.704,112.56,0.0357,0.888,0.11,0.0,61.0,61.1764705882353,0.7848037684780196,-1,0,60
0.336,114.06,0.0382,0.583,0.14,0.0,76.0,75.6470588235294,0.47788461203740945,-1,0,75
0.88,97.953,0.078,0.783,0.241,0.0,59.0,59.26470588235294,0.6991096661179242,-1,0,58
0.232,179.773,0.0608,0.345,0.194,0.0,72.0,72.38235294117646,0.5948161298869613,-1,0,71
0.638,84.974,0.0769,0.742,0.25,0.0,69.0,68.58823529411765,0.49215295678475035,-1,0,68
0.44,87.724,0.205,0.494,0.0816,0.0,79.0,79.17647058823529,0.38122004108281526,-1,0,79
0.687,179.629,0.363,0.594,0.461,0.0,64.0,64.29411764705883,0.6655122646461624,-1,0,63
0.696,81.003,0.199,0.77,0.17,0.0,63.0,62.794117647058826,0.4043449142608094,-1,0,62
0.546,87.981,0.22,0.737,0.0486,0.0,77.0,76.58823529411765,0.5998846486579748,-1,0,75
0.478,169.928,0.0483,0.591,0.103,0.0,79.0,79.3225806451613,0.5710072278430862,-1,0,78
0.55,95.016,0.0389,0.647,0.096,0.0,58.0,58.205882352941174,0.7584586446016252,-1,0,57
0.881,107.998,0.0854,0.824,0.117,0.0,81.0,80.96666666666667,0.17950549357115014,1,0,81
0.591,126.026,0.0348,0.808,0.364,0.0,7.0,7.088235294117647,0.7015800259927389,-1,0,6
0.494,121.963,0.0444,0.671,0.304,0.0,78.0,77.91818181818182,0.5068946130709326,-1,0,77
0.441,153.96,0.0478,0.601,0.415,0.0,84.0,84.0,0.0,0,0,84
0.922,143.08,0.152,0.775,0.105,0.0,63.0,63.3921568627451,0.4882313567838718,-1,0,63
0.753,108.625,0.0299,0.568,0.0855,0.0,71.0,71.48051948051948,0.4996203652382167,-1,0,71
0.399,94.995,0.0299,0.773,0.0851,0.0,72.0,72.44155844155844,0.49657283881312114,-1,0,72
0.533,93.005,0.0411,0.727,0.161,0.0,76.0,75.70149253731343,0.4576032751270415,-1,0,75
0.742,110.968,0.0286,0.762,0.123,0.0,73.0,72.6,0.48989794855663554,-1,0,72
0.668,168.56,0.204,0.556,0.101,0.0,19.0,18.558823529411764,0.6503924819851759,-1,0,17
0.357,133.073,0.375,0.935,0.0824,0.0,76.0,75.67647058823529,0.467822756487849,-1,0,75
0.756,90.989,0.0369,0.7,0.272,0.0,9.0,8.470588235294118,1.311382165271056,-1,0,6
0.779,110.962,0.159,0.787,0.0904,0.0,75.0,74.67647058823529,0.467822756487849,-1,0,74
0.78,120.008,0.0603,0.948,0.26,0.0,37.0,37.411764705882355,0.5998846486579746,-1,0,36
0.543,83.995,0.353,0.709,0.133,0.0,78.0,78.32352941176471,0.7162232742285835,-1,0,77
0.348,144.026,0.135,0.726,0.696,0.0,79.0,79.44117647058823,0.49652773576865095,-1,0,78
0.816,128.977,0.0537,0.863,0.123,0.0,66.0,65.58823529411765,0.49215295678475035,-1,0,65
0.535,124.749,0.23,0.711,0.156,0.0,60.0,60.44117647058823,0.49652773576865095,-1,0,60
0.471,140.04,0.079,0.799,0.111,0.0,7.0,6.911764705882353,0.7809363557265737,1,0,7
0.313,89.643,0.117,0.316,0.205,0.0,74.0,74.26470588235294,0.6991096661179242,-1,0,73
0.713,141.05,0.368,0.913,0.0666,0.0,49.0,48.794117647058826,0.4043449142608094,-1,0,48
0.761,150.076,0.0803,0.767,0.269,0.0,71.0,71.3529411764706,0.6809315825170721,-1,0,70
0.642,116.971,0.0559,0.896,0.79,0.0,83.0,82.61764705882354,0.48596210711347965,-1,0,82
0.68,168.983,0.334,0.843,0.096,0.0,66.0,65.76470588235294,0.4241825029957635,-1,0,65
0.446,123.97,0.0475,0.68,0.224,0.0,75.0,75.20588235294117,0.7962933159224049,-1,0,74
0.774,121.876,0.133,0.834,0.372,0.0,62.0,61.73529411764706,0.44117647058823534,-1,0,61
0.716,94.009,0.0697,0.889,0.055,0.0,69.0,69.41176470588235,0.49215295678475035,-1,0,69
0.497,89.977,0.164,0.746,0.101,0.0,74.0,73.61764705882354,0.48596210711347965,-1,0,73
0.694,112.022,0.0578,0.878,0.0714,0.0,17.0,16.91176470588235,0.9507782279555655,1,0,19
0.347,125.971,0.2,0.823,0.193,0.0,74.0,73.79411764705883,0.4043449142608094,-1,0,73
0.452,138.026,0.189,0.819,0.0735,0.0,0.0,0.0,0.0,0,0,0
0.121,119.987,0.0487,0.699,0.285,0.0,76.0,76.32352941176471,0.6739081904346823,-1,0,75
0.951,127.656,0.17,0.965,0.0726,0.0,66.0,66.23529411764706,0.7299808027053445,-1,0,65
0.432,100.036,0.204,0.954,0.0754,0.0,62.0,62.35294117647059,0.6362737544936452,-1,0,61
0.469,94.066,0.241,0.914,0.107,0.0,68.0,68.17647058823529,0.6169463812765597,-1,0,67
0.641,112.997,0.039,0.744,0.231,0.0,78.0,78.44117647058823,0.49652773576865095,-1,0,78
0.459,120.038,0.062,0.88,0.436,0.0,0.0,0.0,0.0,0,0,0
0.33,112.05,0.0892,0.674,0.393,0.0,74.0,74.17647058823529,0.7848037684780196,-1,0,73
0.159,91.066,0.0538,0.399,0.11,-0.5,3.0,3.3823529411764706,1.1635317908736755,-1,0,1
0.225,77.355,0.0365,0.311,0.0726,0.0,77.0,77.47058823529412,0.4991341984846218,-1,0,77
0.898,121.975,0.0495,0.77,0.353,0.0,77.0,77.1470588235294,0.35416454643506756,-1,0,77
0.429,176.123,0.147,0.541,0.286,0.0,45.0,44.64179104477612,0.4794739822151944,-1,0,44
0.457,116.735,0.148,0.621,0.46,0.0,73.0,73.32352941176471,0.6287517154832926,-1,0,72
0.373,116.912,0.0385,0.688,0.0989,0.0,67.0,67.20588235294117,0.4043449142608094,-1,0,67
0.485,109.978,0.094,0.83,0.248,0.0,75.0,74.58823529411765,0.49215295678475035,-1,0,74
0.551,120.046,0.0384,0.705,0.289,0.0,67.0,66.67647058823529,0.467822756487849,-1,0,66
0.575,125.989,0.222,0.707,0.202,0.0,75.0,75.32352941176471,0.7162232742285835,-1,0,74
0.309,139.864,0.225,0.802,0.196,0.0,76.0,75.58823529411765,0.49215295678475035,-1,0,75
0.677,123.941,0.0842,0.794,0.0952,0.0,72.0,71.70588235294117,0.4556450995538137,-1,0,71
0.789,120.151,0.0276,0.828,0.128,0.0,85.0,85.47058823529412,0.4991341984846218,-1,0,85
0.27,102.078,0.0333,0.357,0.322,0.0,84.0,83.7,0.45825756949558394,-1,0,83
0.715,113.968,0.0486,0.738,0.692,0.0,2.0,2.0,0.0,0,0,2
0.405,106.044,0.18,0.879,0.0967,0.0,71.0,70.70588235294117,0.4556450995538137,-1,0,70
0.318,76.986,0.174,0.883,0.063,0.0,60.0,59.64705882352941,0.47788461203740945,-1,0,59
0.672,101.003,0.0278,0.764,0.0943,0.0,78.0,77.96078431372548,0.39411276945572116,-1,0,77
0.156,136.029,0.0707,0.74,0.319,0.0,61.0,60.794117647058826,0.4043449142608094,-1,0,60
0.0927,79.859,0.0398,0.631,0.116,0.0,66.0,66.11764705882354,0.32218973970892123,1,0,67
0.638,109.004,0.0645,0.901,0.238,0.0,78.0,78.44117647058823,0.49652773576865095,-1,0,78
0.837,151.947,0.164,0.81,0.0832,0.0,67.0,66.58823529411765,0.49215295678475035,-1,0,66
0.629,130.022,0.0622,0.728,0.0996,0.0,70.0,70.26470588235294,0.739985036788772,-1,0,69
0.865,98.013,0.0642,0.738,0.23,0.0,63.0,62.588235294117645,0.4921529567847503,-1,0,62
0.522,115.023,0.375,0.974,0.279,0.0,39.0,38.705882352941174,0.4556450995538137,-1,0,38
0.814,100.003,0.0391,0.743,0.133,0.0,58.0,58.3235294117647,0.6739081904346824,-1,0,57
0.236,127.085,0.0364,0.785,0.0887,0.0,2.0,2.0,0.0,0,0,2
0.868,114.328,0.0504,0.808,0.154,0.0,83.0,82.73529411764706,0.44117647058823534,-1,0,82
0.394,122.074,0.187,0.762,0.118,0.0,69.0,68.6470588235294,0.47788461203740945,-1,0,68
0.269,179.798,0.368,0.48,0.0848,0.0,75.0,75.32352941176471,0.467822756487849,-1,0,75
0.173,131.798,0.0555,0.487,0.1,0.0,72.0,71.76470588235294,0.4241825029957635,-1,0,71
0.398,124.053,0.0336,0.612,0.101,0.0,91.0,91.0,0.0,0,0,91
0.724,120.082,0.0493,0.686,0.0675,0.0,66.0,66.23529411764706,0.7692174606248248,-1,0,65
0.467,93.005,0.0299,0.662,0.134,0.0,4.0,3.8529411764705883,0.3541645464350675,1,0,4
0.585,95.818,0.105,0.749,0.0504,0.0,74.0,73.58208955223881,0.49321527289129274,-1,0,73
0.837,81.618,0.201,0.834,0.114,0.0,68.0,68.44117647058823,0.49652773576865095,-1,0,68
0.682,144.015,0.0878,0.737,0.0931,0.0,79.0,78.76470588235294,0.4241825029957635,-1,0,78
0.874,180.013,0.353,0.821,0.0377,0.0,60.0,59.588235294117645,0.4921529567847503,-1,0,59
0.884,117.948,0.0874,0.88,0.106,0.0,81.0,80.67647058823529,0.467822756487849,-1,0,80
0.67,148.964,0.216,0.915,0.0733,0.0,50.0,49.76470588235294,0.4241825029957635,-1,0,49
0.277,127.931,0.205,0.926,0.117,0.0,49.0,48.76470588235294,0.4241825029957635,-1,0,48
0.495,129.972,0.0846,0.843,0.137,0.0,70.0,70.47058823529412,0.4991341984846218,-1,0,70
0.778,140.206,0.17,0.714,0.126,0.0,0.0,0.0,0.0,0,0,0
0.695,129.039,0.0719,0.866,0.0743,0.0,59.0,58.588235294117645,0.4921529567847503,-1,0,58
0.298,145.992,0.0627,0.842,0.124,0.0,67.0,67.47058823529412,0.4991341984846218,-1,0,67
0.335,71.972,0.157,0.716,0.22,0.0,80.0,79.55223880597015,0.4972636193718711,-1,0,79
0.899,99.996,0.0746,0.906,0.255,0.0,0.0,0.0,0.0,0,0,0
0.758,118.05,0.0668,0.829,0.122,0.0,68.0,67.55882352941177,0.6034789567259762,-1,0,66
0.503,124.968,0.0445,0.649,0.0824,0.0,0.0,0.0,0.0,0,0,0
0.697,144.901,0.11,0.611,0.12,0.0,54.0,53.588235294117645,0.4921529567847503,-1,0,53
0.713,129.047,0.0745,0.866,0.0689,0.0,0.0,0.0,0.0,0,0,0
0.507,135.998,0.127,0.907,0.101,0.0,72.0,71.70588235294117,0.4556450995538137,-1,0,71
0.457,112.974,0.178,0.87,0.0902,0.0,64.0,63.794117647058826,0.4043449142608094,-1,0,63
0.512,117.932,0.326,0.727,0.07,0.0,4.0,4.0,0.0,0,0,4
0.226,179.974,0.287,0.745,0.0658,0.0,83.0,83.0,0.0,0,0,83
0.272,105.013,0.0393,0.507,0.0658,0.0,0.0,0.0,0.0,0,0,0
0.319,70.142,0.323,0.725,0.0884,0.0,0.0,0.0,0.0,0,0,0
0.566,76.02,0.0277,0.664,0.0857,0.0,4.0,4.176470588235294,0.7848037684780196,-1,0,3
0.758,143.072,0.134,0.732,0.116,0.0,75.0,74.73529411764706,0.44117647058823534,-1,0,74
0.523,150.964,0.179,0.746,0.132,0.0,67.0,66.58823529411765,0.49215295678475035,-1,0,66
0.532,103.391,0.0466,0.413,0.323,0.0,58.0,58.411764705882355,0.4921529567847503,-1,0,58
0.473,110.134,0.237,0.776,0.112,0.0,77.0,77.08823529411765,0.28363678708802803,-1,0,77
0.571,127.435,0.0407,0.679,0.271,0.0,73.0,72.58823529411765,0.49215295678475035,-1,0,72
0.236,127.087,0.0364,0.784,0.0887,0.0,0.0,0.35294117647058826,0.47788461203740945,0,0,0
0.568,140.053,0.046,0.668,0.0293,-0.011494252873563218,89.0,88.4375,1.1709371246996996,-1,0,86
0.126,127.931,0.0452,0.423,0.473,0.0,22.0,20.1875,4.17161164899131,1,0,22
0.919,138.029,0.0439,0.852,0.0678,-0.01098901098901099,92.0,92.03125,0.9180269263480239,-1,0,90
